2018/02/28 3:56:23 午後 GMT+9	3	男	パソコンがしたかったから	特になし	情報系	Windows	英検;数検;TOEIC (300以上);応用情報処理技術者 (AP)	プログラミングをすること;ディープラーニングや人工知能;ロボットやドローン;マイコンなどの電子工作;ゲーム制作;Webサイト制作;アプリ開発;画像処理;映像制作;音楽制作;3DCG制作;WebやDTPなどのデザイン	やりたいことが出来ること	勉強だわ	がんばれ	就職			システムエンジニア;Webデザイナー;Webエンジニア;ソフトウェア開発;クリエイター	
2018/02/28 3:56:26 午後 GMT+9	3	男	なんとなく	特になし	情報系	学校PC (Windows)	英検;TOEIC (300以上)	特になし	休みが多い	進級	特になし	就職			考えてない	
2018/02/28 3:56:27 午後 GMT+9	3	男	情報系に興味があったから	特になし	情報系	Windows	英検;TOEIC (500以上)	プログラミングをすること	やりたいことが出来ること	プログラミング	頑張れ	大学編入	情報 (理学？データサイエンス)系			
2018/02/28 3:56:40 午後 GMT+9	3	男	電気系だから	特になし	電気電子系	Windows	数検;TOEIC (300以上);アマチュア無線;ITパス   危険物乙1?6	特になし	休みが多い	車通学	慎重に学校を選んだ方がいい	大学編入	電気系			
2018/02/28 3:57:42 午後 GMT+9	3	男	プログラミング	特になし	情報系	Windows;Linux	英検;数検;TOEIC (500以上);アマチュア無線;基本情報処理技術者 (FE);危険物取扱者 (乙4など)	プログラミングをすること;ゲーム制作;アプリ開発	休みが多い	特にないです	内申点は意外となくてもいける(30くらい	大学編入	情報 (工学)系	名大		
2018/02/28 3:58:33 午後 GMT+9	3	男	情報系の勉強をしたかったから	特になし	情報系	Mac	TOEIC (300以上);基本情報処理技術者 (FE);危険物取扱者 (乙4など)	プログラミングをすること	やりたいことが出来ること	グループでの制作実習	専門だけ頑張れば良い。	大学編入	情報 (工学)系			
2018/02/28 3:58:47 午後 GMT+9	3	男	プログラミングをしたかったから	実質電気科だったこと	情報系	Windows	、	プログラミングをすること;ゲーム制作;アプリ開発;映像制作;音楽制作	休みが多い	Unityでのアプリ開発	後悔しない選択を	迷っている				
2018/02/28 3:58:57 午後 GMT+9	3	男	情報がやりたかったから	特になし	情報系	Windows	英検;TOEIC (300以上)	プログラミングをすること;マイコンなどの電子工作;ゲーム制作	専門科目が先取りできること	電子工作	留年しないように頑張ってください	大学編入	情報 (理学？データサイエンス)系	千葉大など		
2018/02/28 3:59:03 午後 GMT+9	3	男	パソコンに関係あるから	特になし	情報系	Mac	英検;漢検;TOEIC (500以上)	プログラミングをすること;音楽制作	同じ趣味の人が多いこと;休みが多い	資格を取る	楽しいよ	就職			システムエンジニア;Webデザイナー	
2018/02/28 3:59:29 午後 GMT+9	3	男	面白そうだったから	特になし	情報系	Windows	英検;TOEIC (300以上)	プログラミングをすること;マイコンなどの電子工作;ゲーム制作;アプリ開発;画像処理	同じ趣味の人が多いこと;学校が楽しい;やりたいことが出来ること;休みが多い;部活が楽しい	画像処理について詳しくなりたい	やりたいことやりたい放題かもしれないけど単位は取り逃さないようにね	大学編入	情報 (工学)系;情報 (理学？データサイエンス)系			
2018/02/28 4:00:34 午後 GMT+9	3	男	何となく	特になし	情報系	Windows	英検	プログラミングをすること	学校が楽しい;休みが多い	プログラム	留年しずに頑張ってください	迷っている				
2018/02/28 4:02:54 午後 GMT+9	3	男	情報について興味があったから	特になし	情報系	Windows	英検;数検;TOEIC (300以上)	プログラミングをすること	専門科目が先取りできること	勉強	頑張って	就職			システムエンジニア;Webエンジニア;ソフトウェア開発	
2018/02/28 4:03:21 午後 GMT+9	5	男	2chを見てスーパーハカーに憧れた	D科とE科の違い、順位を取るとどんないいことがあるか	情報系	Windows;学校PC (Windows)	英検;数検;漢検;TOEIC (300以上);TOEIC (500以上);TOEIC (700以上);アマチュア無線;電検;基本情報処理技術者 (FE);応用情報処理技術者 (AP);危険物取扱者 (乙4など);いろいろ	画像処理;音楽制作	同じ趣味の人が多いこと;専門科目が先取りできること;学校が楽しい;休みが多い	留年	ゲームやり放題だからおすすめ	大学編入	情報 (工学)系			
2018/02/28 4:48:09 午後 GMT+9	4	男	1番自分に合ってそうだったから	特になし	情報系	Windows	数検;漢検;TOEIC (500以上);基本情報処理技術者 (FE)	プログラミングをすること;ディープラーニングや人工知能;ゲーム制作;アプリ開発	専門科目が先取りできること;学校が楽しい	編入学の勉強	「赤点じゃないならテストの点低くてもいいや」なんて思ってると留年します。勉強への意識は高く持ちましょう	大学編入	情報 (理学？データサイエンス)系			
2018/02/28 7:06:38 午後 GMT+9	1	女	モテると思った	他に女がいないか不安だった	迷っている	Windows;Mac;Linux;Chromebook;学校PC (Windows)	英検	男	男が多い	乱交	男漁り放題だよ	迷っている				
2018/03/01 12:08:37 午後 GMT+9	2	男	プログラミングに興味があったから	特になし	情報系	Windows	数検;基本情報処理技術者 (FE);数検	プログラミングをすること;データサイエンス	同じ趣味の人が多いこと;学校が楽しい;授業が面白い;やりたいことが出来ること;休みが多い	プログラミング	楽しい学校です。	大学編入	情報 (理学？データサイエンス)系	東京工業大学		
2018/03/01 12:12:24 午後 GMT+9	2	男	技術者になりたかったから	特になし	電気電子系	Windows	数検;数検	特になし	同じ趣味の人が多いこと;学校が楽しい;休みが多い	特にない	後悔するなよ	就職			家電・電子機器などの開発;電気工事;生産器具の開発	
2018/03/01 12:14:31 午後 GMT+9	2	男	情報に興味があったから	特になし	情報系	Windows	基本情報処理技術者 (FE)	プログラミングをすること;ゲーム制作;画像処理;映像制作;音楽制作	同じ趣味の人が多いこと;専門科目が先取りできること;やりたいことが出来ること;休みが多い;部活が楽しい	特にない	頑張ってください！	大学編入	情報 (工学)系	まだ迷っている		
2018/03/01 12:21:20 午後 GMT+9	2	男	合ってると思ったから	特になし	迷っている	Windows	英検;漢検	ロボットやドローン	学校が楽しい;休みが多い	ない	来ない方がいいよ…	大学編入	電気系			
2018/03/01 12:23:54 午後 GMT+9	2	男	電気関係の勉強	特になし	電気電子系	Windows	数検;漢検;電検;数検	プログラミングをすること;電動機や発電機（モータ）;ディープラーニングや人工知能	同じ趣味の人が多いこと;専門科目が先取りできること	特になし	いい意味でも悪い意味でも癖が強い学校	大学編入	電気系;電子系			
2018/03/01 12:33:17 午後 GMT+9	2	男	情報系の授業がある為	D科との違いがあまりわからなかった	電気電子系	Windows	漢検;TOEIC (300以上);基本情報処理技術者 (FE);ITパスポート、MOS Excel 2010	プログラミングをすること;ゲーム制作;アプリ開発;映像制作;音楽制作;WebやDTPなどのデザイン	同じ趣味の人が多いこと;学校が楽しい;やりたいことが出来ること	実用的なソフトウェアの開発	自分の時間が多いので、授業とか関係なしにやりたい事ができる	大学編入	情報 (工学)系			
2018/03/01 12:34:32 午後 GMT+9	2	男	ゲーム好きだから	特になし	情報系	Windows	持っていない	プログラミングをすること;アプリ開発	休みが多い	簡単なアプリの制作	がんば	就職			システムエンジニア;ゲームクリエイター	
2018/03/01 12:50:54 午後 GMT+9	2	男	高専に入りたくて、他の科よりも興味があったから	特になし	迷っている	Windows	英検;漢検	特になし	部活が楽しい	特になし	サボらず頑張ってください。	迷っている				
2018/03/01 12:56:16 午後 GMT+9	2	男	内容が面白そうだったため。推薦の人数が少なかった為	特になし	迷っている	Windows	英検;数検;漢検;数検	プログラミングをすること;ゲーム制作;Webサイト制作	専門科目が先取りできること;学校が楽しい;休みが多い;部活が楽しい	学校内のものを学生の力で変えて行く。	楽しい学校ではあるが、辛いことも多いから側面を見るべき。	就職			システムエンジニア;家電・電子機器などの開発;Webデザイナー	
2018/03/01 12:57:33 午後 GMT+9	2	女	プログラミングがしたかった	特になし	迷っている	Windows	持っていない	ロボットやドローン;アプリ開発;3DCG制作	同じ趣味の人が多いこと;専門科目が先取りできること;学校が楽しい	特にない	頑張ってください	迷っている				
2018/03/01 3:55:31 午後 GMT+9	2	男	電気系統に興味があったから	どうやって勉強をするのか	電気電子系	Windows	英検;数検;数検	電動機や発電機（モータ）;ディープラーニングや人工知能;ロボットやドローン;マイコンなどの電子工作;ゲーム制作;アプリ開発;発電効率・発電方法;プラズマ・核融合	同じ趣味の人が多いこと;専門科目が先取りできること;休みが多い	充実した実験	高専で楽をしようとすると痛い目にあう	大学編入	電気系;電子系	豊橋技科大		
2018/03/01 8:30:34 午後 GMT+9	2	男	これからの時代注目される分野だと思ったから。	特になし	電気電子系	Windows	持っていない	特になし	同じ趣味の人が多いこと;やりたいことが出来ること;休みが多い	ロボットの製作	高専に本当に入りたいと思っていなかったら入らないほうがいいかもしれません。	大学編入	電気系			
2018/03/01 9:00:13 午後 GMT+9	2	男	夢を叶えるのに近そうだったから	特になし	情報系	Windows	持っていない	ロボットやドローン	専門科目が先取りできること	とりあえず、学業と関係ない事では、資格試験の勉強をして、その後、その勉強を生かして、自分の夢に関する事を個人的に習っていきたいと思っています	自由時間が多くてなんでもできる学校	迷っている				
2018/03/01 11:48:17 午後 GMT+9	2	男	ゲームやアプリなどを作りたいと思ったから	専門が難しい	情報系	Windows	英検;数検;漢検;数検	プログラミングをすること;アプリ開発	休みが多い	プログラミングをしっかり学びたい	頑張ってください	専攻科進学				
2018/03/02 1:44:57 午前 GMT+9	2	男	電気や情報関係のものづくりの仕事がしたかったから	特になし	迷っている	Windows	持っていない	プログラミングをすること;ロボットやドローン;マイコンなどの電子工作;ゲーム制作;発電効率・発電方法	同じ趣味の人が多いこと;専門科目が先取りできること;やりたいことが出来ること	"資格の取得
部活動"	自由な時間が多いので、自主的にいろんなことに取り組んでいけるといいと思います！	迷っている				
2018/03/02 7:38:26 午後 GMT+9	2	男	かっけーから	特になし	迷っている	Windows	英検	3DCG制作	同じ趣味の人が多いこと;寮が楽しい	3DCG製作	目標が大事	就職			クリエイター	
2018/03/02 7:43:06 午後 GMT+9	2	男	オープンキャンパスより	みんな静か	情報系	Windows	持っていない	プログラミングをすること;ゲーム制作;アプリ開発	学校が楽しい;やりたいことが出来ること;休みが多い	書くにはスペースが小さすぎる	高専いいとこ一度はおいで	大学編入	情報 (理学？データサイエンス)系			
2018/03/02 11:01:53 午後 GMT+9	2	女	パソコンをずっと触れるから	女子が少ない	迷っている	Windows	英検;数検;数検	プログラミングをすること;ディープラーニングや人工知能;ゲーム制作;Webサイト制作;アプリ開発;画像処理;映像制作;音楽制作;3DCG制作;WebやDTPなどのデザイン	休みが多い;個性的でいいね	旅行	頑張って進学してください	迷っている				
2018/03/07 7:08:07 午後 GMT+9	2	男	将来的に有望	特になし	迷っている	Windows	英検	ロボットやドローン	休みが多い	もっと興味を持てる授業をしたい。	がんばって！	大学編入	電子系			
2018/03/07 7:08:55 午後 GMT+9	2	男	プログラミングに興味があったらから。	特になし	情報系	Windows	持っていない	プログラミングをすること;3DCG制作	専門科目が先取りできること;学校が楽しい;授業が面白い;休みが多い	研修旅行	頑張れ	大学編入	情報 (工学)系			
2018/03/09 12:16:49 午後 GMT+9	2	男	プログラムに興味があって	特になし	情報系	Windows	数検;漢検;数検	プログラミングをすること;ディープラーニングや人工知能;映像制作;音楽制作	やりたいことが出来ること;休みが多い	音楽活動	やめるべきです	大学編入	情報 (工学)系	名古屋大学		
2018/03/21 9:44:39 午後 GMT+9	1	女	高専祭の展示を見て	特になし	情報系	Windows	英検	アプリ開発	専門科目が先取りできること;やりたいことが出来ること;休みが多い;部活が楽しい	アプリ開発	頑張ってください	迷っている				
